method,model_name,task_name,seed,train_subset_size,primary_metric_name,primary_metric,trainable_parameters,trainable_percentage,epoch,eval_accuracy,eval_loss,eval_matthews_correlation,eval_primary_metric,eval_runtime,eval_samples_per_second,eval_steps_per_second,eval_correct,eval_total,eval_f1
topheavy_lora,roberta-base,mrpc,42,1000,f1,0.8952042628774423,887042,0.7066137476531099,10.0,0.8553921568627451,0.5321585536003113,,0.8952042628774423,2.5072,162.729,10.37,,,0.8952042628774423
topheavy_lora,roberta-base,mrpc,42,2000,f1,0.9043478260869565,887042,0.7066137476531099,10.0,0.8651960784313726,0.5717764496803284,,0.9043478260869565,2.0418,199.827,12.734,,,0.9043478260869565
topheavy_lora,roberta-base,mrpc,42,5000,f1,0.9125874125874126,887042,0.7066137476531099,10.0,0.8774509803921569,0.5371313691139221,,0.9125874125874126,1.4172,287.888,18.346,,,0.9125874125874126
topheavy_lora,roberta-base,mrpc,456,50,f1,0.8122270742358079,887042,0.7066137476531099,10.0,0.6838235294117647,0.6250831484794617,,0.8122270742358079,2.4061,169.571,10.806,,,0.8122270742358079
topheavy_lora,roberta-base,mrpc,456,100,f1,0.8122270742358079,887042,0.7066137476531099,10.0,0.6838235294117647,0.6173191666603088,,0.8122270742358079,2.0174,202.237,12.888,,,0.8122270742358079
topheavy_lora,roberta-base,mrpc,456,200,f1,0.8171091445427728,887042,0.7066137476531099,10.0,0.696078431372549,0.5713040232658386,,0.8171091445427728,2.4988,163.275,10.405,,,0.8171091445427728
topheavy_lora,roberta-base,mrpc,456,500,f1,0.8368055555555556,887042,0.7066137476531099,10.0,0.7696078431372549,0.6431303024291992,,0.8368055555555556,3.1118,131.114,8.355,,,0.8368055555555556
topheavy_lora,roberta-base,mrpc,456,1000,f1,0.8756567425569177,887042,0.7066137476531099,10.0,0.8259803921568627,0.6531688570976257,,0.8756567425569177,5.7524,70.927,4.52,,,0.8756567425569177
topheavy_lora,roberta-base,mrpc,456,2000,f1,0.9019607843137255,887042,0.7066137476531099,10.0,0.8651960784313726,0.5026755928993225,,0.9019607843137255,2.3758,171.733,10.944,,,0.9019607843137255
topheavy_lora,roberta-base,mrpc,456,5000,f1,0.9125874125874126,887042,0.7066137476531099,10.0,0.8774509803921569,0.4528608024120331,,0.9125874125874126,1.7076,238.931,15.226,,,0.9125874125874126
topheavy_lora,roberta-base,mrpc,789,50,f1,0.8122270742358079,887042,0.7066137476531099,10.0,0.6838235294117647,0.6307540535926819,,0.8122270742358079,3.979,102.537,6.534,,,0.8122270742358079
topheavy_lora,roberta-base,mrpc,789,100,f1,0.8122270742358079,887042,0.7066137476531099,10.0,0.6838235294117647,0.614408016204834,,0.8122270742358079,1.9661,207.516,13.224,,,0.8122270742358079
topheavy_lora,roberta-base,mrpc,789,200,f1,0.8218298555377207,887042,0.7066137476531099,10.0,0.7279411764705882,0.5742886662483215,,0.8218298555377207,2.48,164.516,10.484,,,0.8218298555377207
topheavy_lora,roberta-base,mrpc,789,500,f1,0.8382838283828383,887042,0.7066137476531099,10.0,0.7598039215686274,0.6675597429275513,,0.8382838283828383,2.8218,144.59,9.214,,,0.8382838283828383
topheavy_lora,roberta-base,mrpc,789,1000,f1,0.891156462585034,887042,0.7066137476531099,10.0,0.8431372549019608,0.6193417310714722,,0.891156462585034,2.5726,158.597,10.107,,,0.891156462585034
topheavy_lora,roberta-base,mrpc,789,2000,f1,0.9094076655052264,887042,0.7066137476531099,10.0,0.8725490196078431,0.534946858882904,,0.9094076655052264,2.2497,181.354,11.557,,,0.9094076655052264
topheavy_lora,roberta-base,mrpc,789,5000,f1,0.9162210338680927,887042,0.7066137476531099,10.0,0.8848039215686274,0.5056038498878479,,0.9162210338680927,1.386,294.366,18.759,,,0.9162210338680927
bitfit,bert-base-uncased,qnli,1024,50,accuracy,0.6580633351638294,104450,0.09540226132861436,10.0,0.6580633351638294,0.6168922781944275,,0.6580633351638294,21.615,252.741,15.822,,,
bitfit,bert-base-uncased,qnli,1024,100,accuracy,0.6760021965952773,104450,0.09540226132861436,10.0,0.6760021965952773,0.6078121066093445,,0.6760021965952773,22.9493,238.046,14.902,,,
bitfit,bert-base-uncased,qnli,1024,200,accuracy,0.6977850997620355,104450,0.09540226132861436,10.0,0.6977850997620355,0.5952770709991455,,0.6977850997620355,22.715,240.502,15.056,,,
bitfit,bert-base-uncased,qnli,1024,500,accuracy,0.7462932454695222,104450,0.09540226132861436,10.0,0.7462932454695222,0.5459417700767517,,0.7462932454695222,26.4797,206.309,12.916,,,
bitfit,bert-base-uncased,qnli,1024,1000,accuracy,0.7869302580999451,104450,0.09540226132861436,10.0,0.7869302580999451,0.48066917061805725,,0.7869302580999451,21.8421,250.113,15.658,,,
bitfit,bert-base-uncased,qnli,1024,2000,accuracy,0.8151198974922204,104450,0.09540226132861436,10.0,0.8151198974922204,0.4503689706325531,,0.8151198974922204,16.0794,339.75,21.269,,,
bitfit,bert-base-uncased,qnli,1024,5000,accuracy,0.8306791140399048,104450,0.09540226132861436,10.0,0.8306791140399048,0.40664729475975037,,0.8306791140399048,11.4694,476.313,29.819,,,
bitfit,bert-base-uncased,qnli,123,50,accuracy,0.6079077429983526,104450,0.09540226132861436,10.0,0.6079077429983526,0.662709653377533,,0.6079077429983526,22.4844,242.969,15.211,,,
bitfit,bert-base-uncased,qnli,123,100,accuracy,0.6492769540545488,104450,0.09540226132861436,10.0,0.6492769540545488,0.6450883746147156,,0.6492769540545488,23.8872,228.7,14.317,,,
bitfit,bert-base-uncased,qnli,123,200,accuracy,0.691195313930075,104450,0.09540226132861436,10.0,0.691195313930075,0.6029511094093323,,0.691195313930075,21.5686,253.285,15.856,,,
bitfit,bert-base-uncased,qnli,123,500,accuracy,0.7517847336628226,104450,0.09540226132861436,10.0,0.7517847336628226,0.5628892779350281,,0.7517847336628226,19.0448,286.85,17.958,,,
bitfit,bert-base-uncased,qnli,123,1000,accuracy,0.7909573494416987,104450,0.09540226132861436,10.0,0.7909573494416987,0.5031387209892273,,0.7909573494416987,22.163,246.492,15.431,,,
bitfit,bert-base-uncased,qnli,123,2000,accuracy,0.8174995423759839,104450,0.09540226132861436,10.0,0.8174995423759839,0.4446220099925995,,0.8174995423759839,18.4487,296.118,18.538,,,
bitfit,bert-base-uncased,qnli,123,5000,accuracy,0.8315943620721216,104450,0.09540226132861436,10.0,0.8315943620721216,0.41022029519081116,,0.8315943620721216,13.2025,413.785,25.904,,,
bitfit,bert-base-uncased,qnli,42,50,accuracy,0.6106534870950028,104450,0.09540226132861436,10.0,0.6106534870950028,0.6498126983642578,,0.6106534870950028,21.1624,258.147,16.161,,,
bitfit,bert-base-uncased,qnli,42,100,accuracy,0.6600768808347062,104450,0.09540226132861436,10.0,0.6600768808347062,0.6301413774490356,,0.6600768808347062,23.8184,229.361,14.359,,,
bitfit,bert-base-uncased,qnli,42,200,accuracy,0.6994325462200256,104450,0.09540226132861436,10.0,0.6994325462200256,0.6079780459403992,,0.6994325462200256,22.7343,240.298,15.043,,,
bitfit,bert-base-uncased,qnli,42,500,accuracy,0.7532491305143694,104450,0.09540226132861436,10.0,0.7532491305143694,0.5454214811325073,,0.7532491305143694,27.9017,195.794,12.257,,,
bitfit,bert-base-uncased,qnli,42,1000,accuracy,0.789492952590152,104450,0.09540226132861436,10.0,0.789492952590152,0.5216996669769287,,0.789492952590152,27.035,202.071,12.65,,,
bitfit,bert-base-uncased,qnli,42,2000,accuracy,0.8094453596924767,104450,0.09540226132861436,10.0,0.8094453596924767,0.4698171615600586,,0.8094453596924767,18.3887,297.085,18.598,,,
bitfit,bert-base-uncased,qnli,42,5000,accuracy,0.833424858136555,104450,0.09540226132861436,10.0,0.833424858136555,0.4100606143474579,,0.833424858136555,11.9274,458.02,28.673,,,
bitfit,bert-base-uncased,qnli,456,50,accuracy,0.6392092257001647,104450,0.09540226132861436,10.0,0.6392092257001647,0.6349032521247864,,0.6392092257001647,20.2849,269.314,16.86,,,
bitfit,bert-base-uncased,qnli,456,100,accuracy,0.6364634816035145,104450,0.09540226132861436,10.0,0.6364634816035145,0.6301256418228149,,0.6364634816035145,16.7439,326.268,20.425,,,
bitfit,bert-base-uncased,qnli,456,200,accuracy,0.6749038989566173,104450,0.09540226132861436,10.0,0.6749038989566173,0.6184209585189819,,0.6749038989566173,25.114,217.528,13.618,,,
bitfit,bert-base-uncased,qnli,456,500,accuracy,0.7543474281530295,104450,0.09540226132861436,10.0,0.7543474281530295,0.5293419361114502,,0.7543474281530295,26.6121,205.283,12.851,,,
bitfit,bert-base-uncased,qnli,456,1000,accuracy,0.7878455061321619,104450,0.09540226132861436,10.0,0.7878455061321619,0.49209436774253845,,0.7878455061321619,22.1813,246.289,15.418,,,
bitfit,bert-base-uncased,qnli,456,2000,accuracy,0.80907926047959,104450,0.09540226132861436,10.0,0.80907926047959,0.4385887384414673,,0.80907926047959,19.5538,279.383,17.49,,,
bitfit,bert-base-uncased,qnli,456,5000,accuracy,0.8277503203368113,104450,0.09540226132861436,10.0,0.8277503203368113,0.41496944427490234,,0.8277503203368113,15.0842,362.168,22.673,,,
bitfit,bert-base-uncased,qnli,789,50,accuracy,0.6457990115321252,104450,0.09540226132861436,10.0,0.6457990115321252,0.6259841322898865,,0.6457990115321252,17.5465,311.344,19.491,,,
bitfit,bert-base-uncased,qnli,789,100,accuracy,0.6873512721947648,104450,0.09540226132861436,10.0,0.6873512721947648,0.6330844759941101,,0.6873512721947648,20.2679,269.54,16.874,,,
bitfit,bert-base-uncased,qnli,789,200,accuracy,0.7104155226066264,104450,0.09540226132861436,10.0,0.7104155226066264,0.6572695374488831,,0.7104155226066264,25.5325,213.963,13.395,,,
bitfit,bert-base-uncased,qnli,789,500,accuracy,0.7497711879919459,104450,0.09540226132861436,10.0,0.7497711879919459,0.6097524762153625,,0.7497711879919459,25.268,216.202,13.535,,,
bitfit,bert-base-uncased,qnli,789,1000,accuracy,0.7816218195130881,104450,0.09540226132861436,10.0,0.7816218195130881,0.5338792204856873,,0.7816218195130881,21.3753,255.575,16.0,,,
bitfit,bert-base-uncased,qnli,789,2000,accuracy,0.8120080541826835,104450,0.09540226132861436,10.0,0.8120080541826835,0.4510236084461212,,0.8120080541826835,19.9204,274.242,17.168,,,
bitfit,bert-base-uncased,qnli,789,5000,accuracy,0.8337909573494418,104450,0.09540226132861436,10.0,0.8337909573494418,0.4039095938205719,,0.8337909573494418,15.8066,345.615,21.637,,,
full_ft,bert-base-uncased,qnli,1024,50,accuracy,0.6615412776862529,109483778,100.0,3.0,0.6615412776862529,0.6549566388130188,,0.6615412776862529,18.4002,296.899,18.587,,,
full_ft,bert-base-uncased,qnli,1024,100,accuracy,0.6699615595826469,109483778,100.0,3.0,0.6699615595826469,0.6391707062721252,,0.6699615595826469,23.9869,227.75,14.258,,,
full_ft,bert-base-uncased,qnli,1024,200,accuracy,0.703825736774666,109483778,100.0,3.0,0.703825736774666,0.590207040309906,,0.703825736774666,25.7585,212.085,13.277,,,
full_ft,bert-base-uncased,qnli,1024,500,accuracy,0.7539813289401428,109483778,100.0,3.0,0.7539813289401428,0.6052785515785217,,0.7539813289401428,24.4588,223.355,13.983,,,
full_ft,bert-base-uncased,qnli,1024,1000,accuracy,0.790591250228812,109483778,100.0,3.0,0.790591250228812,0.6025143265724182,,0.790591250228812,22.1458,246.683,15.443,,,
full_ft,bert-base-uncased,qnli,1024,2000,accuracy,0.8363536518396485,109483778,100.0,3.0,0.8363536518396485,0.6295675039291382,,0.8363536518396485,28.6338,190.789,11.944,,,
full_ft,bert-base-uncased,qnli,1024,5000,accuracy,0.852462017206663,109483778,100.0,3.0,0.852462017206663,0.6138206720352173,,0.852462017206663,25.8543,211.3,13.228,,,
full_ft,bert-base-uncased,qnli,123,50,accuracy,0.6216364634816035,109483778,100.0,3.0,0.6216364634816035,0.6448019742965698,,0.6216364634816035,17.2503,316.69,19.826,,,
full_ft,bert-base-uncased,qnli,123,100,accuracy,0.6767343950210507,109483778,100.0,3.0,0.6767343950210507,0.6120949983596802,,0.6767343950210507,23.3312,234.15,14.658,,,
full_ft,bert-base-uncased,qnli,123,200,accuracy,0.710232473000183,109483778,100.0,3.0,0.710232473000183,0.5917878746986389,,0.710232473000183,21.606,252.846,15.829,,,
full_ft,bert-base-uncased,qnli,123,500,accuracy,0.771554091158704,109483778,100.0,3.0,0.771554091158704,0.5170339345932007,,0.771554091158704,22.2057,246.018,15.401,,,
full_ft,bert-base-uncased,qnli,123,1000,accuracy,0.7977301848801025,109483778,100.0,3.0,0.7977301848801025,0.5395031571388245,,0.7977301848801025,23.4514,232.95,14.583,,,
full_ft,bert-base-uncased,qnli,123,2000,accuracy,0.8226249313563976,109483778,100.0,3.0,0.8226249313563976,0.5723069906234741,,0.8226249313563976,24.9556,218.908,13.704,,,
full_ft,bert-base-uncased,qnli,123,5000,accuracy,0.8502654219293428,109483778,100.0,3.0,0.8502654219293428,0.620574951171875,,0.8502654219293428,24.7934,220.341,13.794,,,
full_ft,bert-base-uncased,qnli,42,50,accuracy,0.4462749405088779,109483778,100.0,3.0,0.4462749405088779,0.7069149613380432,,0.4462749405088779,12.3787,441.324,27.628,,,
full_ft,bert-base-uncased,qnli,42,100,accuracy,0.5118066996155958,109483778,100.0,3.0,0.5118066996155958,0.6930058598518372,,0.5118066996155958,22.2242,245.813,15.389,,,
full_ft,bert-base-uncased,qnli,42,200,accuracy,0.6611751784733663,109483778,100.0,3.0,0.6611751784733663,0.6447486877441406,,0.6611751784733663,23.1181,236.309,14.794,,,
full_ft,bert-base-uncased,qnli,42,500,accuracy,0.7373238147537983,109483778,100.0,3.0,0.7373238147537983,0.5647045969963074,,0.7373238147537983,24.1224,226.47,14.178,,,
full_ft,bert-base-uncased,qnli,42,1000,accuracy,0.7801574226615413,109483778,100.0,3.0,0.7801574226615413,0.530544102191925,,0.7801574226615413,21.0888,259.048,16.217,,,
full_ft,bert-base-uncased,qnli,42,2000,accuracy,0.8224418817499543,109483778,100.0,3.0,0.8224418817499543,0.6068618297576904,,0.8224418817499543,23.5073,232.396,14.549,,,
full_ft,bert-base-uncased,qnli,42,5000,accuracy,0.8555738605161999,109483778,100.0,3.0,0.8555738605161999,0.5813676118850708,,0.8555738605161999,26.5875,205.473,12.863,,,
full_ft,bert-base-uncased,qnli,456,50,accuracy,0.6677649643053267,109483778,100.0,3.0,0.6677649643053267,0.6328727602958679,,0.6677649643053267,16.6898,327.326,20.492,,,
full_ft,bert-base-uncased,qnli,456,100,accuracy,0.6774665934468241,109483778,100.0,3.0,0.6774665934468241,0.6149316430091858,,0.6774665934468241,22.8863,238.702,14.943,,,
full_ft,bert-base-uncased,qnli,456,200,accuracy,0.6968698517298187,109483778,100.0,3.0,0.6968698517298187,0.5925161242485046,,0.6968698517298187,15.6481,349.116,21.856,,,
full_ft,bert-base-uncased,qnli,456,500,accuracy,0.757276221856123,109483778,100.0,3.0,0.757276221856123,0.5759601593017578,,0.757276221856123,20.2918,269.222,16.854,,,
full_ft,bert-base-uncased,qnli,456,1000,accuracy,0.7968149368478857,109483778,100.0,3.0,0.7968149368478857,0.5324692130088806,,0.7968149368478857,23.0487,237.02,14.838,,,
full_ft,bert-base-uncased,qnli,456,2000,accuracy,0.8228079809628409,109483778,100.0,3.0,0.8228079809628409,0.6015827655792236,,0.8228079809628409,24.7605,220.634,13.812,,,
full_ft,bert-base-uncased,qnli,456,5000,accuracy,0.8484349258649094,109483778,100.0,3.0,0.8484349258649094,0.639754593372345,,0.8484349258649094,24.4878,223.091,13.966,,,
full_ft,bert-base-uncased,qnli,789,50,accuracy,0.5053999633900788,109483778,100.0,3.0,0.5053999633900788,0.6710817217826843,,0.5053999633900788,18.8689,289.525,18.125,,,
full_ft,bert-base-uncased,qnli,789,100,accuracy,0.5401793886143145,109483778,100.0,3.0,0.5401793886143145,0.6491215825080872,,0.5401793886143145,20.6006,265.186,16.601,,,
full_ft,bert-base-uncased,qnli,789,200,accuracy,0.7177375068643602,109483778,100.0,3.0,0.7177375068643602,0.5824597477912903,,0.7177375068643602,19.684,277.534,17.374,,,
full_ft,bert-base-uncased,qnli,789,500,accuracy,0.7505033864177192,109483778,100.0,3.0,0.7505033864177192,0.6094016432762146,,0.7505033864177192,23.9487,228.112,14.281,,,
full_ft,bert-base-uncased,qnli,789,1000,accuracy,0.7980962840929892,109483778,100.0,3.0,0.7980962840929892,0.6087003350257874,,0.7980962840929892,22.8667,238.906,14.956,,,
full_ft,bert-base-uncased,qnli,789,2000,accuracy,0.823906278601501,109483778,100.0,3.0,0.823906278601501,0.672014594078064,,0.823906278601501,26.111,209.222,13.098,,,
full_ft,bert-base-uncased,qnli,789,5000,accuracy,0.8462383305875892,109483778,100.0,3.0,0.8462383305875892,0.6655688285827637,,0.8462383305875892,26.7973,203.864,12.762,,,
lora,bert-base-uncased,qnli,1024,50,accuracy,0.6591616328024895,296450,0.2700395193203643,10.0,0.6591616328024895,0.6193498969078064,,0.6591616328024895,31.1426,175.419,10.982,,,
lora,bert-base-uncased,qnli,1024,100,accuracy,0.6754530477759473,296450,0.2700395193203643,10.0,0.6754530477759473,0.6406185626983643,,0.6754530477759473,34.7266,157.315,9.848,,,
lora,bert-base-uncased,qnli,1024,200,accuracy,0.7173714076514736,296450,0.2700395193203643,10.0,0.7173714076514736,0.7133656144142151,,0.7173714076514736,35.165,155.353,9.726,,,
lora,bert-base-uncased,qnli,1024,500,accuracy,0.7675269998169504,296450,0.2700395193203643,10.0,0.7675269998169504,0.7134670615196228,,0.7675269998169504,36.8074,148.421,9.292,,,
lora,bert-base-uncased,qnli,1024,1000,accuracy,0.8142046494600037,296450,0.2700395193203643,10.0,0.8142046494600037,0.6670526266098022,,0.8142046494600037,27.3608,199.666,12.5,,,
lora,bert-base-uncased,qnli,1024,2000,accuracy,0.829763866007688,296450,0.2700395193203643,10.0,0.829763866007688,0.6418282389640808,,0.829763866007688,26.4401,206.618,12.935,,,
lora,bert-base-uncased,qnli,1024,5000,accuracy,0.8526450668131064,296450,0.2700395193203643,10.0,0.8526450668131064,0.5635668039321899,,0.8526450668131064,12.8964,423.608,26.519,,,
lora,bert-base-uncased,qnli,123,50,accuracy,0.6117517847336629,296450,0.2700395193203643,10.0,0.6117517847336629,0.6549749970436096,,0.6117517847336629,33.2133,164.483,10.297,,,
lora,bert-base-uncased,qnli,123,100,accuracy,0.6606260296540363,296450,0.2700395193203643,10.0,0.6606260296540363,0.6378604173660278,,0.6606260296540363,33.8367,161.452,10.107,,,
lora,bert-base-uncased,qnli,123,200,accuracy,0.7124290682775032,296450,0.2700395193203643,10.0,0.7124290682775032,0.6292992830276489,,0.7124290682775032,36.6313,149.135,9.336,,,
lora,bert-base-uncased,qnli,123,500,accuracy,0.7889438037708218,296450,0.2700395193203643,10.0,0.7889438037708218,0.6321510076522827,,0.7889438037708218,34.9584,156.272,9.783,,,
lora,bert-base-uncased,qnli,123,1000,accuracy,0.8112758557569101,296450,0.2700395193203643,10.0,0.8112758557569101,0.7913804650306702,,0.8112758557569101,26.3384,207.416,12.985,,,
lora,bert-base-uncased,qnli,123,2000,accuracy,0.8330587589236683,296450,0.2700395193203643,10.0,0.8330587589236683,0.6378818154335022,,0.8330587589236683,24.8462,219.873,13.765,,,
lora,bert-base-uncased,qnli,123,5000,accuracy,0.8498993227164562,296450,0.2700395193203643,10.0,0.8498993227164562,0.5604270100593567,,0.8498993227164562,16.239,336.413,21.06,,,
lora,bert-base-uncased,qnli,42,50,accuracy,0.5813655500640673,296450,0.2700395193203643,10.0,0.5813655500640673,0.6645995378494263,,0.5813655500640673,32.3964,168.63,10.557,,,
lora,bert-base-uncased,qnli,42,100,accuracy,0.66794801391177,296450,0.2700395193203643,10.0,0.66794801391177,0.6507342457771301,,0.66794801391177,34.751,157.204,9.841,,,
lora,bert-base-uncased,qnli,42,200,accuracy,0.7170053084385869,296450,0.2700395193203643,10.0,0.7170053084385869,0.6192288398742676,,0.7170053084385869,36.0815,151.407,9.479,,,
lora,bert-base-uncased,qnli,42,500,accuracy,0.7933369943254622,296450,0.2700395193203643,10.0,0.7933369943254622,0.6468660235404968,,0.7933369943254622,34.043,160.473,10.046,,,
lora,bert-base-uncased,qnli,42,1000,accuracy,0.8107267069375801,296450,0.2700395193203643,10.0,0.8107267069375801,0.7027457356452942,,0.8107267069375801,23.3287,234.175,14.66,,,
lora,bert-base-uncased,qnli,42,2000,accuracy,0.8284825187625846,296450,0.2700395193203643,10.0,0.8284825187625846,0.6532132625579834,,0.8284825187625846,19.2557,283.709,17.761,,,
lora,bert-base-uncased,qnli,42,5000,accuracy,0.8495332235035694,296450,0.2700395193203643,10.0,0.8495332235035694,0.5986341238021851,,0.8495332235035694,13.3002,410.747,25.714,,,
lora,bert-base-uncased,qnli,456,50,accuracy,0.6307889438037708,296450,0.2700395193203643,10.0,0.6307889438037708,0.6362601518630981,,0.6307889438037708,29.6363,184.335,11.54,,,
lora,bert-base-uncased,qnli,456,100,accuracy,0.6384770272743914,296450,0.2700395193203643,10.0,0.6384770272743914,0.6286084651947021,,0.6384770272743914,35.4103,154.277,9.658,,,
lora,bert-base-uncased,qnli,456,200,accuracy,0.6939410580267252,296450,0.2700395193203643,10.0,0.6939410580267252,0.6320740580558777,,0.6939410580267252,39.4925,138.33,8.66,,,
lora,bert-base-uncased,qnli,456,500,accuracy,0.7887607541643785,296450,0.2700395193203643,10.0,0.7887607541643785,0.5853605270385742,,0.7887607541643785,35.3639,154.479,9.671,,,
lora,bert-base-uncased,qnli,456,1000,accuracy,0.8099945085118067,296450,0.2700395193203643,10.0,0.8099945085118067,0.6595594882965088,,0.8099945085118067,27.7584,196.805,12.321,,,
lora,bert-base-uncased,qnli,456,2000,accuracy,0.827567270730368,296450,0.2700395193203643,10.0,0.827567270730368,0.610471785068512,,0.827567270730368,26.2309,208.266,13.038,,,
lora,bert-base-uncased,qnli,456,5000,accuracy,0.8528281164195497,296450,0.2700395193203643,10.0,0.8528281164195497,0.5477195382118225,,0.8528281164195497,13.5506,403.156,25.239,,,
lora,bert-base-uncased,qnli,789,50,accuracy,0.6333516382939777,296450,0.2700395193203643,10.0,0.6333516382939777,0.6331733465194702,,0.6333516382939777,32.2417,169.439,10.607,,,
lora,bert-base-uncased,qnli,789,100,accuracy,0.6943071572396119,296450,0.2700395193203643,10.0,0.6943071572396119,0.6460659503936768,,0.6943071572396119,35.3007,154.756,9.688,,,
lora,bert-base-uncased,qnli,789,200,accuracy,0.7279882848251876,296450,0.2700395193203643,10.0,0.7279882848251876,0.7544835805892944,,0.7279882848251876,36.3116,150.448,9.418,,,
lora,bert-base-uncased,qnli,789,500,accuracy,0.7730184880102507,296450,0.2700395193203643,10.0,0.7730184880102507,0.846278190612793,,0.7730184880102507,30.5824,178.632,11.183,,,
lora,bert-base-uncased,qnli,789,1000,accuracy,0.8063335163829398,296450,0.2700395193203643,10.0,0.8063335163829398,0.7593867182731628,,0.8063335163829398,23.1913,235.562,14.747,,,
lora,bert-base-uncased,qnli,789,2000,accuracy,0.8299469156141315,296450,0.2700395193203643,10.0,0.8299469156141315,0.6328206658363342,,0.8299469156141315,22.9289,238.259,14.916,,,
lora,bert-base-uncased,qnli,789,5000,accuracy,0.8495332235035694,296450,0.2700395193203643,10.0,0.8495332235035694,0.6261909008026123,,0.8495332235035694,12.9708,421.177,26.367,,,
topheavy_lora,bert-base-uncased,qnli,1024,50,accuracy,0.6591616328024895,296450,0.2700395193203643,10.0,0.6591616328024895,0.618368923664093,,0.6591616328024895,31.0532,175.924,11.013,,,
topheavy_lora,bert-base-uncased,qnli,1024,100,accuracy,0.6749038989566173,296450,0.2700395193203643,10.0,0.6749038989566173,0.6417955756187439,,0.6749038989566173,36.2116,150.863,9.444,,,
topheavy_lora,bert-base-uncased,qnli,1024,200,accuracy,0.7188358045030203,296450,0.2700395193203643,10.0,0.7188358045030203,0.7089508175849915,,0.7188358045030203,39.4684,138.415,8.665,,,
topheavy_lora,bert-base-uncased,qnli,1024,500,accuracy,0.771004942339374,296450,0.2700395193203643,10.0,0.771004942339374,0.708906352519989,,0.771004942339374,38.1486,143.203,8.965,,,
topheavy_lora,bert-base-uncased,qnli,1024,1000,accuracy,0.814936847885777,296450,0.2700395193203643,10.0,0.814936847885777,0.669619083404541,,0.814936847885777,28.6761,190.507,11.926,,,
topheavy_lora,bert-base-uncased,qnli,1024,2000,accuracy,0.8321435108914516,296450,0.2700395193203643,10.0,0.8321435108914516,0.6517388224601746,,0.8321435108914516,22.8783,238.785,14.949,,,
topheavy_lora,bert-base-uncased,qnli,1024,5000,accuracy,0.8537433644517665,296450,0.2700395193203643,10.0,0.8537433644517665,0.5680766701698303,,0.8537433644517665,14.5302,375.977,23.537,,,
topheavy_lora,bert-base-uncased,qnli,123,50,accuracy,0.6141314296174263,296450,0.2700395193203643,10.0,0.6141314296174263,0.654072642326355,,0.6141314296174263,33.2534,164.284,10.285,,,
topheavy_lora,bert-base-uncased,qnli,123,100,accuracy,0.6641039721764598,296450,0.2700395193203643,10.0,0.6641039721764598,0.6345071196556091,,0.6641039721764598,33.0707,165.191,10.341,,,
topheavy_lora,bert-base-uncased,qnli,123,200,accuracy,0.7111477210323998,296450,0.2700395193203643,10.0,0.7111477210323998,0.6259522438049316,,0.7111477210323998,39.4134,138.608,8.677,,,
topheavy_lora,bert-base-uncased,qnli,123,500,accuracy,0.795350539996339,296450,0.2700395193203643,10.0,0.795350539996339,0.6409234404563904,,0.795350539996339,36.3611,150.243,9.406,,,
topheavy_lora,bert-base-uncased,qnli,123,1000,accuracy,0.8099945085118067,296450,0.2700395193203643,10.0,0.8099945085118067,0.7784668803215027,,0.8099945085118067,27.4665,198.897,12.452,,,
topheavy_lora,bert-base-uncased,qnli,123,2000,accuracy,0.832875709317225,296450,0.2700395193203643,10.0,0.832875709317225,0.6495497226715088,,0.832875709317225,26.9759,202.514,12.678,,,
topheavy_lora,bert-base-uncased,qnli,123,5000,accuracy,0.8533772652388797,296450,0.2700395193203643,10.0,0.8533772652388797,0.5636581778526306,,0.8533772652388797,16.0438,340.506,21.317,,,
topheavy_lora,bert-base-uncased,qnli,42,50,accuracy,0.5833790957349442,296450,0.2700395193203643,10.0,0.5833790957349442,0.663349986076355,,0.5833790957349442,29.0778,187.875,11.762,,,
topheavy_lora,bert-base-uncased,qnli,42,100,accuracy,0.6701446091890902,296450,0.2700395193203643,10.0,0.6701446091890902,0.6479714512825012,,0.6701446091890902,35.2788,154.852,9.694,,,
topheavy_lora,bert-base-uncased,qnli,42,200,accuracy,0.7162731100128135,296450,0.2700395193203643,10.0,0.7162731100128135,0.6184862852096558,,0.7162731100128135,38.1969,143.022,8.954,,,
topheavy_lora,bert-base-uncased,qnli,42,500,accuracy,0.7896760021965953,296450,0.2700395193203643,10.0,0.7896760021965953,0.6900457143783569,,0.7896760021965953,35.0565,155.834,9.756,,,
topheavy_lora,bert-base-uncased,qnli,42,1000,accuracy,0.8129233022149003,296450,0.2700395193203643,10.0,0.8129233022149003,0.711749255657196,,0.8129233022149003,25.9636,210.41,13.172,,,
topheavy_lora,bert-base-uncased,qnli,42,2000,accuracy,0.8259198242723779,296450,0.2700395193203643,10.0,0.8259198242723779,0.6428769826889038,,0.8259198242723779,26.4343,206.663,12.938,,,
topheavy_lora,bert-base-uncased,qnli,42,5000,accuracy,0.8557569101226432,296450,0.2700395193203643,10.0,0.8557569101226432,0.5923454761505127,,0.8557569101226432,12.9989,420.266,26.31,,,
topheavy_lora,bert-base-uncased,qnli,456,50,accuracy,0.6408566721581549,296450,0.2700395193203643,10.0,0.6408566721581549,0.6323265433311462,,0.6408566721581549,31.7654,171.979,10.766,,,
